"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass"
"EAS","REF","25","10/22/23","October","< 1",4,"Leuctra",4,1,0.125623495
"EAS","REF","25","10/22/23","October","< 1",4,"Optioservus",2,5,0.151734172
"EAS","REF","25","10/22/23","October","< 1",4,"Optioservus",3,3,0.302318536
"EAS","REF","25","10/22/23","October","< 1",4,"Orthocladine",1,12,0.024
"EAS","REF","25","10/22/23","October","< 1",4,"Orthocladine",2,13,0.124020923
"EAS","REF","25","10/22/23","October","< 1",4,"Orthocladine",3,7,0.16655564
"EAS","REF","25","10/22/23","October","< 1",4,"Orthocladine",4,2,0.091012954
"EAS","REF","25","10/22/23","October","< 1",4,"Orthocladine",5,1,0.075250326
"EAS","REF","25","10/22/23","October","< 1",4,"Paraleptophlebia",1,1,0.00038
"EAS","REF","25","10/22/23","October","< 1",4,"Paraleptophlebia",2,5,0.01436015502
"EAS","REF","25","10/22/23","October","< 1",4,"Paraleptophlebia",3,1,0.00937612563
"EAS","REF","25","10/22/23","October","< 1",4,"Paraleptophlebia",4,2,0.04341348469
"EAS","REF","25","10/22/23","October","< 1",4,"Probezzia",3,1,0.0456865098
"EAS","REF","25","10/22/23","October","< 1",4,"Probezzia",4,1,0.0909162343
"EAS","REF","25","10/22/23","October","< 1",4,"Psephenus",1,3,0.0231
"EAS","REF","25","10/22/23","October","< 1",4,"Rhyacophila",1,1,0.0099
"EAS","REF","25","10/22/23","October","< 1",4,"Rhyacophila",2,8,0.441854793
"EAS","REF","25","10/22/23","October","< 1",4,"Rhyacophila",3,7,1.056802778
"EAS","REF","25","10/22/23","October","< 1",4,"Stenonema",2,5,0.39235071
"EAS","REF","25","10/22/23","October","< 1",4,"Stenonema",3,1,0.2266518
"EAS","REF","25","10/22/23","October","< 1",5,"Paracapnia",2,2,0.044848878
"EAS","REF","25","10/22/23","October","< 1",5,"Paracapnia",3,1,0.061469623
"EAS","REF","25","10/22/23","October","< 1",5,"Chelifera",2,2,0.050387711
"EAS","REF","25","10/22/23","October","< 1",5,"Optioservus",2,5,0.151734172
"EAS","REF","25","10/22/23","October","< 1",5,"Optioservus",3,3,0.302318536
"EAS","REF","25","10/22/23","October","< 1",5,"Orthocladine",1,9,0.018
"EAS","REF","25","10/22/23","October","< 1",5,"Orthocladine",2,18,0.171721278
"HCN","REF","78","10/20/23","October","< 1",1,"Acroneuria",3,1,0.00661926085
"HCN","REF","78","10/20/23","October","< 1",1,"Antocha",2,1,0.022308536
"HCN","REF","78","10/20/23","October","< 1",1,"Atherix",2,1,0.00228164023
"HCN","REF","78","10/20/23","October","< 1",1,"Chelifera",2,9,0.226744697
"HCN","REF","78","10/20/23","October","< 1",1,"Chelifera",3,4,0.295717424
"HCN","REF","78","10/20/23","October","< 1",1,"Collembola",1,8,0.0192
"HCN","REF","78","10/20/23","October","< 1",1,"Dixa",1,1,0.0043
"HCN","REF","78","10/20/23","October","< 1",1,"Dixa",2,4,0.0172
"HCN","REF","78","10/20/23","October","< 1",1,"Dixa",3,1,0.0043
"HCN","REF","78","10/20/23","October","< 1",1,"Ectopria",2,2,0.249799003
"HCN","REF","78","10/20/23","October","< 1",1,"Leuctra",3,1,0.057874322
"HCN","REF","78","10/20/23","October","< 1",1,"Limnophila",4,1,0.056470552
"HCN","REF","78","10/20/23","October","< 1",1,"Limnophila",5,1,0.102395539
"HCN","REF","78","10/20/23","October","< 1",1,"Optioservus",2,1,0.030346834
"HCN","REF","78","10/20/23","October","< 1",1,"Optioservus",3,5,0.503864227
"HCN","REF","78","10/20/23","October","< 1",1,"Orthocladine",2,3,0.028620213
"HCN","REF","78","10/20/23","October","< 1",1,"Orthocladine",3,2,0.047587326
"HCN","REF","78","10/20/23","October","< 1",1,"Orthocladine",4,5,0.227532386
"HCN","REF","78","10/20/23","October","< 1",1,"Paracapnia",3,5,0.307348117
"HCN","REF","78","10/20/23","October","< 1",1,"Paraleptophlebia",2,2,0.00574406201
"HCN","REF","78","10/20/23","October","< 1",1,"Paraleptophlebia",3,1,0.00937612563
"HCN","REF","78","10/20/23","October","< 1",1,"Prosimulium",1,1,0.0012
"HCN","REF","78","10/20/23","October","< 1",1,"Rhagovelia",3,1,0.175405746
"HCN","REF","78","10/20/23","October","< 1",1,"Rhyacophila",3,2,0.301943651
"HCN","REF","78","10/20/23","October","< 1",1,"Tanytarsini",1,8,0.0064
"HCN","REF","78","10/20/23","October","< 1",1,"Tanytarsini",2,72,0.381621041
"HCN","REF","78","10/20/23","October","< 1",1,"Tanytarsini",3,9,0.144184734
"HCN","REF","78","10/20/23","October","< 1",1,"Tipula",6,1,0.509569562
"HCN","REF","78","10/20/23","October","< 1",2,"Antocha",5,1,0.20940963
"HCN","REF","78","10/20/23","October","< 1",2,"Diplectrona",3,1,0.087147266
"HCN","REF","78","10/20/23","October","< 1",2,"Eurylophella",3,1,0.149163954
"HCN","REF","78","10/20/23","October","< 1",2,"Orthocladine",3,1,0.023793663
"HCN","REF","78","10/20/23","October","< 1",2,"Orthocladine",4,2,0.091012954
"HCN","REF","78","10/20/23","October","< 1",2,"Orthocladine",5,4,0.301001304
"HCN","REF","78","10/20/23","October","< 1",2,"Tanypodinae",3,1,0.003802506
"HCN","REF","78","10/20/23","October","< 1",2,"Tanytarsini",1,3,0.0024
"HCN","REF","78","10/20/23","October","< 1",2,"Tanytarsini",2,16,0.084804676
"HCN","REF","78","10/20/23","October","< 1",2,"Tanytarsini",3,18,0.288369467
"HCN","REF","78","10/20/23","October","< 1",2,"Tanytarsini",5,1,0.064547609
"HCN","REF","78","10/20/23","October","< 1",3,"Acerpenna",3,1,0.146132525
"HCN","REF","78","10/20/23","October","< 1",3,"Antocha",3,1,0.06009253
"HCN","REF","78","10/20/23","October","< 1",3,"Chelifera",2,4,0.100775421
"HCN","REF","78","10/20/23","October","< 1",3,"Diplectrona",5,1,0.332274866
"HCN","REF","78","10/20/23","October","< 1",3,"Eurylophella",2,3,0.152003686
"HCN","REF","78","10/20/23","October","< 1",3,"Eurylophella",3,5,0.745819772
"HCN","REF","78","10/20/23","October","< 1",3,"Hagenella",4,1,0.265940448
"HCN","REF","78","10/20/23","October","< 1",3,"Hexatoma",5,2,0.548031368
"HCN","REF","78","10/20/23","October","< 1",3,"Leuctra",3,3,0.173622965
"HCN","REF","78","10/20/23","October","< 1",3,"Leuctra",4,2,0.25124699
"HCN","REF","78","10/20/23","October","< 1",3,"Microvelia",2,1,0.056890322
"HCN","REF","78","10/20/23","October","< 1",3,"Optioservus",2,1,0.030346834
"HCN","REF","78","10/20/23","October","< 1",3,"Optioservus",3,5,0.503864227
"HCN","REF","78","10/20/23","October","< 1",3,"Optioservus",4,2,0.472271977
"HCN","REF","78","10/20/23","October","< 1",3,"Orthocladine",4,3,0.136519431
"HCN","REF","78","10/20/23","October","< 1",3,"Orthocladine",6,3,0.340489849
"HCN","REF","78","10/20/23","October","< 1",3,"Paracapnia",3,3,0.18440887
"HCN","REF","78","10/20/23","October","< 1",3,"Paracapnia",4,2,0.251427736
"HCN","REF","78","10/20/23","October","< 1",3,"Paraleptophlebia",2,1,0.002872031
"HCN","REF","78","10/20/23","October","< 1",3,"Paraleptophlebia",3,6,0.05625675379
"HCN","REF","78","10/20/23","October","< 1",3,"Paraleptophlebia",4,2,0.04341348469
"HCN","REF","78","10/20/23","October","< 1",3,"Probezzia",3,1,0.0456865098
"HCN","REF","78","10/20/23","October","< 1",3,"Probezzia",4,7,0.63641364
"HCN","REF","78","10/20/23","October","< 1",3,"Probezzia",5,9,1.395380661
"HCN","REF","78","10/20/23","October","< 1",3,"Probezzia",6,4,0.9592056365
"HCN","REF","78","10/20/23","October","< 1",3,"Rhagovelia",2,2,0.113780644
"HCN","REF","78","10/20/23","October","< 1",3,"Rhyacophila",2,1,0.055231849
"HCN","REF","78","10/20/23","October","< 1",3,"Rhyacophila",3,2,0.301943651
"HCN","REF","78","10/20/23","October","< 1",3,"Rhyacophila",5,1,0.535896358
"HCN","REF","78","10/20/23","October","< 1",3,"Tanypodinae",2,32,0.121650583
"HCN","REF","78","10/20/23","October","< 1",3,"Tanypodinae",3,148,0.562770838
"HCN","REF","78","10/20/23","October","< 1",3,"Tanypodinae",4,8,0.030425297
"HCN","REF","78","10/20/23","October","< 1",3,"Tanypodinae",5,1,0.003803671
"HCN","REF","78","10/20/23","October","< 1",3,"Tanypodinae",6,1,0.003804087
"HCN","REF","78","10/20/23","October","< 1",3,"Tanytarsini",3,7,0.112143682
"HCN","REF","78","10/20/23","October","< 1",3,"Tanytarsini",4,3,0.105349117
"HCN","REF","78","10/20/23","October","< 1",3,"Tanytarsini",6,5,0.530709183
"HCN","REF","78","10/20/23","October","< 1",4,"Eurylophella",1,1,0.008
"HCN","REF","78","10/20/23","October","< 1",4,"Eurylophella",3,5,0.745819772
"HCN","REF","78","10/20/23","October","< 1",4,"Hexatoma",4,1,0.153531336
"HCN","REF","78","10/20/23","October","< 1",4,"Isoperla",2,6,0.378694484
"HCN","REF","78","10/20/23","October","< 1",4,"Isoperla",3,39,7.231908157
"HCN","REF","78","10/20/23","October","< 1",4,"Isoperla",4,5,1.991798777
"HCN","REF","78","10/20/23","October","< 1",4,"Isoperla",5,2,1.441757659
"HCN","REF","78","10/20/23","October","< 1",4,"Leuctra",3,8,0.462994575
"HCN","REF","78","10/20/23","October","< 1",4,"Leuctra",4,1,0.125623495
"HCN","REF","78","10/20/23","October","< 1",4,"Molophilus",5,2,0.348296067
"HCN","REF","78","10/20/23","October","< 1",4,"Optioservus",3,3,0.302318536
"HCN","REF","78","10/20/23","October","< 1",4,"Optioservus",4,1,0.236135989
"HCN","REF","78","10/20/23","October","< 1",4,"Oulimnius",1,1,0.0138
"HCN","REF","78","10/20/23","October","< 1",4,"Oulimnius",2,1,0.081086867
"HCN","REF","78","10/20/23","October","< 1",4,"Paracapnia",2,4,0.089697757
"HCN","REF","78","10/20/23","October","< 1",4,"Paracapnia",3,33,2.02849757
"HCN","REF","78","10/20/23","October","< 1",4,"Paracapnia",4,2,0.251427736
"HCN","REF","78","10/20/23","October","< 1",4,"Paraleptophlebia",2,1,0.002872031
"HCN","REF","78","10/20/23","October","< 1",4,"Paraleptophlebia",3,7,0.06563287942
"HCN","REF","78","10/20/23","October","< 1",4,"Paraleptophlebia",5,6,0.2497637001
"HCN","REF","78","10/20/23","October","< 1",4,"Rhyacophila",2,2,0.110463698
"HCN","REF","78","10/20/23","October","< 1",4,"Rhyacophila",3,1,0.150971825
"HCN","REF","78","10/20/23","October","< 1",4,"Rhyacophila",5,1,0.535896358
"HCN","REF","78","10/20/23","October","< 1",4,"Stenonema",4,1,0.481059623
"HCN","REF","78","10/20/23","October","< 1",4,"Taeniopteryx",2,2,0.087739896
"HCN","REF","78","10/20/23","October","< 1",4,"Taeniopteryx",3,4,0.526757243
"HCN","REF","78","10/20/23","October","< 1",4,"Tanypodinae",3,33,0.125482687
"HCN","REF","78","10/20/23","October","< 1",4,"Tanypodinae",4,14,0.053244269
"HCN","REF","78","10/20/23","October","< 1",4,"Tanypodinae",5,2,0.007607343
"HCN","REF","78","10/20/23","October","< 1",4,"Tanypodinae",6,2,0.007608175
"HCN","REF","78","10/20/23","October","< 1",5,"Collembola",1,2,0.0048
"HCN","REF","78","10/20/23","October","< 1",5,"Eurylophella",2,1,0.050667895
"HCN","REF","78","10/20/23","October","< 1",5,"Eurylophella",3,2,0.298327909
"HCN","REF","78","10/20/23","October","< 1",5,"Isoperla",3,2,0.370867085
"HCN","REF","78","10/20/23","October","< 1",5,"Optioservus",3,5,0.503864227
"HCN","REF","78","10/20/23","October","< 1",5,"Optioservus",4,1,0.236135989
"HCN","REF","78","10/20/23","October","< 1",5,"Oreogeton",3,1,0.04568651
"HCN","REF","78","10/20/23","October","< 1",5,"Oreogeton",4,1,0.090916234
"HCN","REF","78","10/20/23","October","< 1",5,"Paracapnia",2,1,0.022424439
"HCN","REF","78","10/20/23","October","< 1",5,"Paracapnia",3,11,0.676165857
"HCN","REF","78","10/20/23","October","< 1",5,"Paraleptophlebia",2,1,0.002872031
"HCN","REF","78","10/20/23","October","< 1",5,"Paraleptophlebia",3,3,0.0281283769
"HCN","REF","78","10/20/23","October","< 1",5,"Taeniopteryx",2,2,0.087739896
"HCN","REF","78","10/20/23","October","< 1",5,"Tanypodinae",3,17,0.064642596
"HCN","REF","78","10/20/23","October","< 1",5,"Tanytarsini",3,7,0.112143682
"HCN","REF","78","10/20/23","October","< 1",5,"Tanytarsini",4,2,0.070232744
"FRY","MID","402","10/21/23","October","< 1",1,"Diplectrona",4,4,0.740718597
"FRY","MID","402","10/21/23","October","< 1",1,"Diplectrona",5,5,1.661374329
"FRY","MID","402","10/21/23","October","< 1",1,"Ectopria",2,1,0.124899502
"FRY","MID","402","10/21/23","October","< 1",1,"Leuctra",2,6,0.116478914
"FRY","MID","402","10/21/23","October","< 1",1,"Leuctra",3,33,1.90985262
"FRY","MID","402","10/21/23","October","< 1",1,"Leuctra",4,5,0.628117474
"FRY","MID","402","10/21/23","October","< 1",1,"Leuctra",5,2,0.458328055
"FRY","MID","402","10/21/23","October","< 1",1,"Optioservus",3,7,0.705409917
"FRY","MID","402","10/21/23","October","< 1",1,"Optioservus",4,1,0.236135989
"FRY","MID","402","10/21/23","October","< 1",1,"Orthocladine",3,11,0.261730292
"FRY","MID","402","10/21/23","October","< 1",1,"Orthocladine",4,2,0.091012954
"FRY","MID","402","10/21/23","October","< 1",1,"Paracapnia",2,4,0.089697757
"FRY","MID","402","10/21/23","October","< 1",1,"Paracapnia",3,25,1.536740583
"FRY","MID","402","10/21/23","October","< 1",1,"Psephenus",2,1,0.056801552
"FRY","MID","402","10/21/23","October","< 1",1,"Rhyacophila",2,3,0.165695548
"FRY","MID","402","10/21/23","October","< 1",1,"Rhyacophila",3,5,0.754859127
"FRY","MID","402","10/21/23","October","< 1",1,"Rhyacophila",4,5,1.540685437
"FRY","MID","402","10/21/23","October","< 1",1,"Stenonema",3,1,0.2266518
"FRY","MID","402","10/21/23","October","< 1",1,"Tanypodinae",2,1,0.003801581
"FRY","MID","402","10/21/23","October","< 1",1,"Tanypodinae",3,3,0.011407517
"FRY","MID","402","10/21/23","October","< 1",1,"Tanytarsini",2,2,0.010600584
"FRY","MID","402","10/21/23","October","< 1",3,"Chelifera",2,1,0.025193855
"FRY","MID","402","10/21/23","October","< 1",3,"Cheumatopsyche",2,2,0.060245507
"FRY","MID","402","10/21/23","October","< 1",3,"Cheumatopsyche",3,4,0.348589064
"FRY","MID","402","10/21/23","October","< 1",3,"Cheumatopsyche",4,2,0.370359299
"FRY","MID","402","10/21/23","October","< 1",3,"Diplectrona",3,6,0.522883597
"FRY","MID","402","10/21/23","October","< 1",3,"Diplectrona",4,18,3.333233688
"FRY","MID","402","10/21/23","October","< 1",3,"Diplectrona",5,19,6.313222452
"FRY","MID","402","10/21/23","October","< 1",3,"Diplectrona",6,3,1.607213645
"FRY","MID","402","10/21/23","October","< 1",3,"Ectopria",3,1,0.409573645
"FRY","MID","402","10/21/23","October","< 1",3,"Eurylophella",3,1,0.149163954
"FRY","MID","402","10/21/23","October","< 1",3,"Leuctra",2,18,0.349436742
"FRY","MID","402","10/21/23","October","< 1",3,"Leuctra",3,63,3.646082275
"FRY","MID","402","10/21/23","October","< 1",3,"Leuctra",4,2,0.25124699
"FRY","MID","402","10/21/23","October","< 1",3,"Leuctra",5,4,0.91665611
"FRY","MID","402","10/21/23","October","< 1",3,"Optioservus",2,1,0.030346834
"FRY","MID","402","10/21/23","October","< 1",3,"Optioservus",3,4,0.403091381
"FRY","MID","402","10/21/23","October","< 1",3,"Optioservus",4,4,0.944543954
"FRY","MID","402","10/21/23","October","< 1",3,"Orthocladine",3,25,0.594841572
"FRY","MID","402","10/21/23","October","< 1",3,"Orthocladine",4,8,0.364051817
"FRY","MID","402","10/21/23","October","< 1",3,"Oulimnius",2,3,0.2432606
"FRY","MID","402","10/21/23","October","< 1",3,"Paracapnia",2,3,0.067273318
"FRY","MID","402","10/21/23","October","< 1",3,"Paracapnia",3,7,0.430287363
"FRY","MID","402","10/21/23","October","< 1",3,"Rhyacophila",2,2,0.110463698
"FRY","MID","402","10/21/23","October","< 1",3,"Rhyacophila",3,3,0.452915476
"FRY","MID","402","10/21/23","October","< 1",3,"Tanypodinae",2,3,0.011404742
"FRY","MID","402","10/21/23","October","< 1",3,"Tipula",3,2,0.187420544
"FRY","MID","402","10/21/23","October","< 1",4,"Chelifera",2,7,0.176356987
"FRY","MID","402","10/21/23","October","< 1",4,"Chelifera",3,2,0.147858712
"FRY","MID","402","10/21/23","October","< 1",4,"Diplectrona",3,2,0.174294532
"FRY","MID","402","10/21/23","October","< 1",4,"Diplectrona",4,1,0.185179649
"FRY","MID","402","10/21/23","October","< 1",4,"Glossosoma",3,1,0.219641303
"FRY","MID","402","10/21/23","October","< 1",4,"Lepidostoma",3,1,0.14505119
"FRY","MID","402","10/21/23","October","< 1",4,"Leuctra",3,38,2.199224229
"FRY","MID","402","10/21/23","October","< 1",4,"Leuctra",4,5,0.628117474
"FRY","MID","402","10/21/23","October","< 1",4,"Leuctra",5,1,0.229164028
"FRY","MID","402","10/21/23","October","< 1",4,"Molophilus",2,2,0.024118561
"FRY","MID","402","10/21/23","October","< 1",4,"Molophilus",4,1,0.090891401
"FRY","MID","402","10/21/23","October","< 1",4,"Optioservus",2,4,0.121387337
"FRY","MID","402","10/21/23","October","< 1",4,"Optioservus",3,22,2.217002597
"FRY","MID","402","10/21/23","October","< 1",4,"Orthocladine",1,1,0.002
"FRY","MID","402","10/21/23","October","< 1",4,"Orthocladine",2,4,0.038160284
"FRY","MID","402","10/21/23","October","< 1",4,"Orthocladine",3,1,0.023793663
"FRY","MID","402","10/21/23","October","< 1",4,"Oulimnius",2,2,0.162173734
"FRY","MID","402","10/21/23","October","< 1",4,"Paracapnia",2,7,0.156971074
"FRY","MID","402","10/21/23","October","< 1",4,"Paracapnia",3,3,0.18440887
"FRY","MID","402","10/21/23","October","< 1",4,"Paracapnia",4,2,0.251427736
"FRY","MID","402","10/21/23","October","< 1",4,"Rhyacophila",3,3,0.452915476
"FRY","MID","402","10/21/23","October","< 1",4,"Rhyacophila",4,1,0.308137087
"FRY","MID","402","10/21/23","October","< 1",4,"Taeniopteryx",2,1,0.043869948
"FRY","MID","402","10/21/23","October","< 1",4,"Tanypodinae",2,1,0.003801581
"FRY","MID","402","10/21/23","October","< 1",5,"Diplectrona",3,4,0.348589064
"FRY","MID","402","10/21/23","October","< 1",5,"Diplectrona",4,8,1.481437194
"FRY","MID","402","10/21/23","October","< 1",5,"Dixa",3,1,0.0043
"FRY","MID","402","10/21/23","October","< 1",5,"Leuctra",2,4,0.077652609
"FRY","MID","402","10/21/23","October","< 1",5,"Leuctra",3,28,1.620481011
"FRY","MID","402","10/21/23","October","< 1",5,"Leuctra",4,2,0.25124699
"FRY","MID","402","10/21/23","October","< 1",5,"Leuctra",5,1,0.229164028
"FRY","MID","402","10/21/23","October","< 1",5,"Optioservus",2,1,0.030346834
"FRY","MID","402","10/21/23","October","< 1",5,"Optioservus",3,6,0.604637072
"FRY","MID","402","10/21/23","October","< 1",5,"Paracapnia",2,5,0.112122196
"FRY","MID","402","10/21/23","October","< 1",5,"Paracapnia",3,1,0.061469623
"FRY","MID","402","10/21/23","October","< 1",5,"Psephenus",2,2,0.113603104
"FRY","MID","402","10/21/23","October","< 1",5,"Rhyacophila",3,1,0.150971825
"FRY","MID","402","10/21/23","October","< 1",5,"Rhyacophila",4,1,0.308137087
"FRY","MID","402","10/21/23","October","< 1",5,"Stylogomphus",2,3,0.216458591
"FRY","MID","402","10/21/23","October","< 1",5,"Taeniopteryx",3,1,0.131689311
"HUR","MID","387","10/20/23","October","< 1",1,"Alloperla",2,2,0.00819270644
"HUR","MID","387","10/20/23","October","< 1",1,"Baetidae",2,8,0.392622603
"HUR","MID","387","10/20/23","October","< 1",1,"Cyrnellus",3,1,0.114512328
"HUR","MID","387","10/20/23","October","< 1",1,"Diplectrona",4,4,0.740718597
"HUR","MID","387","10/20/23","October","< 1",1,"Diplectrona",5,2,0.664549732
"HUR","MID","387","10/20/23","October","< 1",1,"Diplectrona",6,1,0.535737882
"HUR","MID","387","10/20/23","October","< 1",1,"Ectopria",2,3,0.374698505
"HUR","MID","387","10/20/23","October","< 1",1,"Hexatoma",4,1,0.153531336
"HUR","MID","387","10/20/23","October","< 1",1,"Leuctra",2,2,0.038826305
"HUR","MID","387","10/20/23","October","< 1",1,"Leuctra",3,3,0.173622965
"HUR","MID","387","10/20/23","October","< 1",1,"Leuctra",4,3,0.376870485
"HUR","MID","387","10/20/23","October","< 1",1,"Orthocladine",2,3,0.028620213
"HUR","MID","387","10/20/23","October","< 1",1,"Orthocladine",3,1,0.023793663
"HUR","MID","387","10/20/23","October","< 1",1,"Orthocladine",4,1,0.045506477
"HUR","MID","387","10/20/23","October","< 1",1,"Oulimnius",2,1,0.081086867
"HUR","MID","387","10/20/23","October","< 1",1,"Paracapnia",1,2,0.008
"HUR","MID","387","10/20/23","October","< 1",1,"Probezzia",3,1,0.0456865098
"HUR","MID","387","10/20/23","October","< 1",1,"Probezzia",4,2,0.1818324686
"HUR","MID","387","10/20/23","October","< 1",1,"Probezzia",5,1,0.1550422957
"HUR","MID","387","10/20/23","October","< 1",1,"Probezzia",6,1,0.2398014091
"HUR","MID","387","10/20/23","October","< 1",1,"Tanypodinae",2,4,0.015206323
"HUR","MID","387","10/20/23","October","< 1",1,"Tanypodinae",4,1,0.003803162
"HUR","MID","387","10/20/23","October","< 1",1,"Tanytarsini",2,8,0.042402338
"HUR","MID","387","10/20/23","October","< 1",1,"Tanytarsini",3,1,0.016020526
"HUR","MID","387","10/20/23","October","< 1",2,"Alloperla",2,1,0.00409635322
"HUR","MID","387","10/20/23","October","< 1",2,"Attenella",3,1,0.224491352
"HUR","MID","387","10/20/23","October","< 1",2,"Baetidae",1,1,0.0076
"HUR","MID","387","10/20/23","October","< 1",2,"Baetidae",2,3,0.147233476
"HUR","MID","387","10/20/23","October","< 1",2,"Baetidae",3,3,0.438397575
"HUR","MID","387","10/20/23","October","< 1",2,"Cheumatopsyche",3,1,0.087147266
"HUR","MID","387","10/20/23","October","< 1",2,"Diplectrona",3,1,0.087147266
"HUR","MID","387","10/20/23","October","< 1",2,"Diplectrona",4,4,0.740718597
"HUR","MID","387","10/20/23","October","< 1",2,"Diplectrona",5,1,0.332274866
"HUR","MID","387","10/20/23","October","< 1",2,"Dixa",1,1,0.0043
"HUR","MID","387","10/20/23","October","< 1",2,"Ectopria",1,1,0.0164
"HUR","MID","387","10/20/23","October","< 1",2,"Ectopria",2,4,0.499598006
"HUR","MID","387","10/20/23","October","< 1",2,"Leuctra",2,4,0.077652609
"HUR","MID","387","10/20/23","October","< 1",2,"Leuctra",3,1,0.057874322
"HUR","MID","387","10/20/23","October","< 1",2,"Orthocladine",2,2,0.019080142
"HUR","MID","387","10/20/23","October","< 1",2,"Orthocladine",3,1,0.023793663
"HUR","MID","387","10/20/23","October","< 1",2,"Orthocladine",5,1,0.075250326
"HUR","MID","387","10/20/23","October","< 1",2,"Oulimnius",2,2,0.162173734
"HUR","MID","387","10/20/23","October","< 1",2,"Oulimnius",3,1,0.228469625
"HUR","MID","387","10/20/23","October","< 1",2,"Paracapnia",1,1,0.004
"HUR","MID","387","10/20/23","October","< 1",2,"Paracapnia",2,2,0.044848878
"HUR","MID","387","10/20/23","October","< 1",2,"Paraleptophlebia",3,1,0.00937612563
"HUR","MID","387","10/20/23","October","< 1",2,"Probezzia",3,1,0.0456865098
"HUR","MID","387","10/20/23","October","< 1",2,"Probezzia",4,1,0.0909162343
"HUR","MID","387","10/20/23","October","< 1",2,"Probezzia",6,1,0.2398014091
"HUR","MID","387","10/20/23","October","< 1",2,"Taeniopteryx",3,1,0.131689311
"HUR","MID","387","10/20/23","October","< 1",2,"Tanypodinae",2,1,0.003801581
"HUR","MID","387","10/20/23","October","< 1",2,"Tanytarsini",1,2,0.0016
"HUR","MID","387","10/20/23","October","< 1",2,"Tanytarsini",2,12,0.063603507
"HUR","MID","387","10/20/23","October","< 1",2,"Tanytarsini",3,23,0.368472097
"HUR","MID","387","10/20/23","October","< 1",2,"Tipula",8,1,1.029031839
"HUR","MID","387","10/20/23","October","< 1",3,"Alloperla",2,3,0.01228905965
"HUR","MID","387","10/20/23","October","< 1",3,"Alloperla",3,1,0.01236146625
"HUR","MID","387","10/20/23","October","< 1",3,"Attenella",2,1,0.069268369
"HUR","MID","387","10/20/23","October","< 1",3,"Baetidae",2,1,0.049077825
"HUR","MID","387","10/20/23","October","< 1",3,"Baetidae",3,1,0.146132525
"HUR","MID","387","10/20/23","October","< 1",3,"Cernotina",3,1,0.114512328
"HUR","MID","387","10/20/23","October","< 1",3,"Diplectrona",2,1,0.030122754
"HUR","MID","387","10/20/23","October","< 1",3,"Diplectrona",3,2,0.174294532
"HUR","MID","387","10/20/23","October","< 1",3,"Diplectrona",4,5,0.925898247
"HUR","MID","387","10/20/23","October","< 1",3,"Diplectrona",5,2,0.664549732
"HUR","MID","387","10/20/23","October","< 1",3,"Dixa",2,1,0.0043
"HUR","MID","387","10/20/23","October","< 1",3,"Dixa",4,1,0.0043
"HUR","MID","387","10/20/23","October","< 1",3,"Leuctra",2,2,0.038826305
"HUR","MID","387","10/20/23","October","< 1",3,"Leuctra",3,2,0.115748644
"HUR","MID","387","10/20/23","October","< 1",3,"Leuctra",4,1,0.125623495
"HUR","MID","387","10/20/23","October","< 1",3,"Orthocladine",2,1,0.009540071
"HUR","MID","387","10/20/23","October","< 1",3,"Orthocladine",3,1,0.023793663
"HUR","MID","387","10/20/23","October","< 1",3,"Orthocladine",4,1,0.045506477
"HUR","MID","387","10/20/23","October","< 1",3,"Oulimnius",4,1,0.47645507
"HUR","MID","387","10/20/23","October","< 1",3,"Paracapnia",3,1,0.061469623
"HUR","MID","387","10/20/23","October","< 1",3,"Probezzia",3,3,0.1370595293
"HUR","MID","387","10/20/23","October","< 1",3,"Probezzia",4,1,0.0909162343
"HUR","MID","387","10/20/23","October","< 1",3,"Rhyacophila",3,1,0.150971825
"HUR","MID","387","10/20/23","October","< 1",3,"Rhyacophila",4,1,0.308137087
"HUR","MID","387","10/20/23","October","< 1",3,"Tanytarsini",1,1,8e-04
"HUR","MID","387","10/20/23","October","< 1",3,"Tanytarsini",2,10,0.053002922
"HUR","MID","387","10/20/23","October","< 1",3,"Tanytarsini",3,3,0.048061578
"HUR","MID","387","10/20/23","October","< 1",4,"Attenella",3,1,0.224491352
"HUR","MID","387","10/20/23","October","< 1",4,"Chironomini",2,1,0.005416747
"HUR","MID","387","10/20/23","October","< 1",4,"Chironomini",3,1,0.017929162
"HUR","MID","387","10/20/23","October","< 1",4,"Orthocladine",2,3,0.028620213
"HUR","MID","387","10/20/23","October","< 1",4,"Orthocladine",3,2,0.047587326
"HUR","MID","387","10/20/23","October","< 1",4,"Oulimnius",3,4,0.913878498
"HUR","MID","387","10/20/23","October","< 1",4,"Probezzia",3,1,0.0456865098
"HUR","MID","387","10/20/23","October","< 1",4,"Probezzia",4,2,0.1818324686
"HUR","MID","387","10/20/23","October","< 1",4,"Tanypodinae",2,1,0.003801581
"HUR","MID","387","10/20/23","October","< 1",4,"Tanypodinae",5,1,0.003803671
"HUR","MID","387","10/20/23","October","< 1",4,"Tanytarsini",1,1,8e-04
"HUR","MID","387","10/20/23","October","< 1",4,"Tanytarsini",2,4,0.021201169
"HUR","MID","387","10/20/23","October","< 1",4,"Tanytarsini",3,1,0.016020526
"HUR","MID","387","10/20/23","October","< 1",5,"Alloperla",1,1,0.00062
