"source","Genus","Length","Site","Density.Final","Individual.Mass.Final","No.Lost","Biomass","Mass.at.Loss","Biomass.Lost","Times.No.Size.Classes","Biomass.Sum","Production.Uncorrected","CohortP.B","CPI","Annual.Production","AnnualP.B","Daily.Growth"
"Limoniidae","Limoniidae",8,"RIC",4.30570505920345,0.00027402122032384,4.30570505920345,0.00117985455467746,0.00013701061016192,0.00058992727733873,0.00176978183201619,0.00148377669600929,0.00176978183201619,1.19275483755482,4,0.000442445458004048,0.298188709388705,0.208899036696242
"Eurylophella","Eurylophella",3,"RIC",2.15285252960172,2.98327908893919e-05,0,6.42255993313065e-05,4.70068407679776e-05,0,0,0.000202397592111852,0.000138171992780545,0.682676070099622,6,2.30286654634242e-05,0.113779345016604,0.109442479848442
"Eurylophella","Eurylophella",4,"RIC",2.15285252960172,6.41808906465633e-05,2.15285252960172,0.000138171992780545,3.20904453232817e-05,6.90859963902727e-05,0.000138171992780545,0.000202397592111852,0.000138171992780545,0.682676070099622,6,2.30286654634242e-05,0.113779345016604,0.109442479848442
"Baetis","Baetis",3,"RIC",2.15285252960172,2.92265050182921e-05,0,6.29203552600475e-05,4.63057911816613e-05,0,0,0.00243824796441407,0.00335830332757916,1.37734282016972,4,0.00083957583189479,0.34433570504243,0.206103670185199
"Baetis","Baetis",4,"RIC",2.15285252960172,6.33850773450306e-05,-4.30570505920344,0.00013645872410125,0.000205018304857018,-0.000882748352452174,-0.00264824505735652,0.00243824796441407,0.00335830332757916,1.37734282016972,4,0.00083957583189479,0.34433570504243,0.206103670185199
"Baetis","Baetis",5,"RIC",6.45855758880517,0.000346651532369004,6.45855758880517,0.00223886888505277,0.000173325766184502,0.00111943444252639,0.00335830332757916,0.00243824796441407,0.00335830332757916,1.37734282016972,4,0.00083957583189479,0.34433570504243,0.206103670185199
"Chauliodes","Chauliodes",1,"RIC",6.45855758880517,3.72e-06,0,2.40258342303552e-05,0.000143257335571568,0,0,0.00185047150361551,0.00182644566938516,0.987016371674239,6,0.000304407611564193,0.164502728612373,0.721832903726694
"Chauliodes","Chauliodes",5,"RIC",6.45855758880517,0.000282794671143135,6.45855758880517,0.00182644566938516,0.000141397335571568,0.000913222834692579,0.00182644566938516,0.00185047150361551,0.00182644566938516,0.987016371674239,6,0.000304407611564193,0.164502728612373,0.721832903726694
"Pycnopsyche","Pycnopsyche",4,"RIC",2.15285252960172,5.09444702994631e-05,2.15285252960172,0.000109675931753419,2.54722351497316e-05,5.48379658767095e-05,5.48379658767095e-05,0.000109675931753419,5.48379658767095e-05,0.5,12,4.56983048972579e-06,0.0416666666666667,0
"Lepidostoma","Lepidostoma",2,"RIC",2.15285252960172,9.91027133951734e-06,0,2.13353527223194e-05,1.94602546342715e-05,0,0,8.37901168321703e-05,6.24547641098509e-05,0.745371488560476,6,1.04091273516418e-05,0.124228581426746,0.214815414275705
"Lepidostoma","Lepidostoma",3,"RIC",2.15285252960172,2.90102379290257e-05,2.15285252960172,6.24547641098509e-05,1.45051189645129e-05,3.12273820549255e-05,6.24547641098509e-05,8.37901168321703e-05,6.24547641098509e-05,0.745371488560476,6,1.04091273516418e-05,0.124228581426746,0.214815414275705
"Collembola","Collembola",1,"RIC",6.45855758880517,1.44e-06,4.30570505920344,9.30032292787944e-06,3.78759135916473e-06,1.63082512773508e-05,4.89247538320525e-05,8.1142969977796e-05,0.000136876508954841,1.68685603931303,4,3.42191272387102e-05,0.421714009828257,0.489981080745977
"Collembola","Collembola",2,"RIC",2.15285252960172,6.13518271832946e-06,0,1.32081436347243e-05,1.66854547773431e-05,0,0,8.1142969977796e-05,0.000136876508954841,1.68685603931303,4,3.42191272387102e-05,0.421714009828257,0.489981080745977
"Collembola","Collembola",3,"RIC",2.15285252960172,2.72357268363568e-05,2.15285252960172,5.86345034151922e-05,1.36178634181784e-05,2.93172517075961e-05,8.79517551227884e-05,8.1142969977796e-05,0.000136876508954841,1.68685603931303,4,3.42191272387102e-05,0.421714009828257,0.489981080745977
"Dixa","Dixa",1,"RIC",2.15285252960172,8.66e-06,-0.717617509867241,1.86437029063509e-05,1.01033333333333e-05,-7.25032890802536e-06,-1.45006578160507e-05,5.17880636287525e-05,3.31443607224016e-05,0.64,6,5.52406012040027e-06,0.106666666666667,0.0958940241505936
"Dixa","Dixa",2,"RIC",2.87047003946896,1.15466666666667e-05,2.87047003946896,3.31443607224016e-05,5.77333333333333e-06,1.65721803612008e-05,3.31443607224016e-05,5.17880636287525e-05,3.31443607224016e-05,0.64,6,5.52406012040027e-06,0.106666666666667,0.0958940241505936
"Chironomini","Chironomini",2,"RIC",10.7642626480086,5.41674744583802e-06,10.7642626480086,5.83072922049303e-05,2.70837372291901e-06,2.91536461024651e-05,2.91536461024651e-05,5.83072922049303e-05,2.91536461024651e-05,0.5,12,2.42947050853876e-06,0.0416666666666667,0
"Alloperla","Alloperla",1,"RIC",23.6813778256189,1.364e-05,23.6813778256189,0.000323013993541442,6.82e-06,0.000161506996770721,0.000161506996770721,0.000323013993541442,0.000161506996770721,0.5,12,1.34589163975601e-05,0.0416666666666667,0
"Paraleptophlebia","Paraleptophlebia",4,"RIC",2.15285252960172,4.34134846924456e-05,2.15285252960172,9.34628303389572e-05,2.17067423462228e-05,4.67314151694786e-05,4.67314151694786e-05,9.34628303389572e-05,4.67314151694786e-05,0.5,12,3.89428459745655e-06,0.0416666666666667,0
"Stenonema","Stenonema",2,"RIC",2.15285252960172,1.56940283925277e-05,2.15285252960172,3.37869287244945e-05,7.84701419626385e-06,1.68934643622473e-05,1.68934643622473e-05,3.37869287244945e-05,1.68934643622473e-05,0.5,12,1.40778869685394e-06,0.0416666666666667,0
"Tallaperla","Tallaperla",2,"RIC",2.15285252960172,2.80330468751126e-05,2.15285252960172,6.03510158775298e-05,1.40165234375563e-05,3.01755079387649e-05,3.01755079387649e-05,6.03510158775298e-05,3.01755079387649e-05,0.5,12,2.51462566156374e-06,0.0416666666666667,0
"Acroneuria","Acroneuria",1,"CRO",6.45855758880517,6.33333333333333e-07,-14.3523501973448,4.09041980624327e-06,1.6978367164951e-05,-0.000243679471330478,-0.00170575629931334,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",2,"CRO",20.81090778615,3.33234009965687e-05,5.02332256907069,0.00069349022526049,5.96868960455324e-05,0.000299826531983299,0.00209878572388309,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",3,"CRO",15.7875852170793,8.60503910944961e-05,0.717617509867239,0.00135852788236736,0.000160436397213167,0.000115131967860184,0.000805923775021291,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",4,"CRO",15.0699677072121,0.000234822403331839,10.7642626480086,0.00353876603514074,0.000186412085018409,0.00200658864390107,0.0140461205073075,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",5,"CRO",4.30570505920345,0.000138001766704979,2.15285252960172,0.000594194905080643,0.000393156537263083,0.000846408045776283,0.00592485632043398,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",10,"CRO",2.15285252960172,0.000648311307821187,0,0.00139571863901224,0.00108102081625457,0,0,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Acroneuria","Acroneuria",13,"CRO",2.15285252960172,0.00151373032468795,2.15285252960172,0.0032588381586393,0.000756865162343977,0.00162941907931965,0.0114059335552376,0.010843626265307,0.0342816198818834,3.16145346981974,1.71428571428571,0.0199976115977653,1.84418119072818,0.204712913146045
"Baetis","Baetis",3,"CRO",27.9870828848224,0.000379944565237797,-3.5527136788005e-15,0.010633540038948,0.000601975285361597,-2.13864583060398e-18,-1.06932291530199e-17,0.0548042358975272,0.0989332705023782,1.80521211330021,2.4,0.0412221960426576,0.752171713875087,-0.0113948326063829
"Baetis","Baetis",4,"CRO",27.9870828848224,0.000824006005485398,11.8406889128095,0.0230615243731112,0.000845317418203954,0.0100091405815323,0.0500457029076615,0.0548042358975272,0.0989332705023782,1.80521211330021,2.4,0.0412221960426576,0.752171713875087,-0.0113948326063829
"Baetis","Baetis",5,"CRO",16.1463939720129,0.000866628830922511,7.53498385360603,0.0139929305315798,0.000810781075537804,0.00610922231298668,0.0305461115649334,0.0548042358975272,0.0989332705023782,1.80521211330021,2.4,0.0412221960426576,0.752171713875087,-0.0113948326063829
"Baetis","Baetis",6,"CRO",8.61141011840689,0.000754933320153097,6.45855758880517,0.00650104043188888,0.000520346981310856,0.00336069094495709,0.0168034547247854,0.0548042358975272,0.0989332705023782,1.80521211330021,2.4,0.0412221960426576,0.752171713875087,-0.0113948326063829
"Baetis","Baetis",7,"CRO",2.15285252960172,0.000285760642468615,2.15285252960172,0.00061520052199917,0.000142880321234307,0.000307600260999585,0.00153800130499793,0.0548042358975272,0.0989332705023782,1.80521211330021,2.4,0.0412221960426576,0.752171713875087,-0.0113948326063829
"Cheumatopsyche","Cheumatopsyche",3,"CRO",2.15285252960172,1.78850205516138e-05,0,3.85038117365205e-05,2.85047127733117e-05,0,0,0.00250648127600793,0.00418455201175343,1.66949262769605,2.4,0.00174356333823059,0.695621928206686,0.117878342393976
"Cheumatopsyche","Cheumatopsyche",4,"CRO",2.15285252960172,3.91244049950096e-05,0,8.42290742626687e-05,5.54634794121738e-05,0,0,0.00250648127600793,0.00418455201175343,1.66949262769605,2.4,0.00174356333823059,0.695621928206686,0.117878342393976
"Cheumatopsyche","Cheumatopsyche",5,"CRO",2.15285252960172,7.1802553829338e-05,0,0.000154580309643354,0.000164880681687637,0,0,0.00250648127600793,0.00418455201175343,1.66949262769605,2.4,0.00174356333823059,0.695621928206686,0.117878342393976
"Cheumatopsyche","Cheumatopsyche",8,"CRO",2.15285252960172,0.000257958809545937,0,0.000555347275664019,0.000517724286664862,0,0,0.00250648127600793,0.00418455201175343,1.66949262769605,2.4,0.00174356333823059,0.695621928206686,0.117878342393976
"Cheumatopsyche","Cheumatopsyche",12,"CRO",2.15285252960172,0.000777489763783787,2.15285252960172,0.00167382080470137,0.000388744881891893,0.000836910402350685,0.00418455201175343,0.00250648127600793,0.00418455201175343,1.66949262769605,2.4,0.00174356333823059,0.695621928206686,0.117878342393976
"Diplectrona","Diplectrona",1,"CRO",4.30570505920345,1.96e-06,-66.7384284176534,8.43918191603875e-06,0.000100385086725709,-0.00669954292464363,-0.127291315568229,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",2,"CRO",71.0441334768568,0.000198810173451417,63.1503408683172,0.0141242964992395,0.000131359084295858,0.00829537094943346,0.157612048039236,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",3,"CRO",7.89379260853965,6.39079951402994e-05,0.358808754933619,0.000504476459665083,8.59647286195269e-05,3.08448972441789e-05,0.0005860530476394,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",4,"CRO",7.53498385360603,0.000108021462098754,-5.38213132400431,0.00081393997275703,0.000220148163994057,-0.00118486632935445,-0.0225124602577346,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",5,"CRO",12.9171151776103,0.00033227486588936,-1.07642626480086,0.0042920327133179,0.000514367055950411,-0.000553678208773316,-0.010519885966693,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",6,"CRO",13.9935414424112,0.000696459246011462,7.53498385360603,0.00974593132201184,0.00058892857512695,0.00443756730450877,0.0843137787856667,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",7,"CRO",6.45855758880517,0.000481397904242438,0,0.0031091360876799,0.000582216560650173,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",8,"CRO",6.45855758880517,0.000683035217057908,4.30570505920345,0.00441142228455054,0.000496510383810084,0.00213782727151812,0.0406187181588443,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",9,"CRO",2.15285252960172,0.000309985550562259,0,0.000667353176667943,0.000359258773181594,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",10,"CRO",2.15285252960172,0.000408531995800929,0,0.00087950914058327,0.000533610899430796,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",12,"CRO",2.15285252960172,0.000658689803060663,0,0.00141806200874201,0.000735533438535327,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",13,"CRO",2.15285252960172,0.000812377074009991,-4.30570505920344,0.00174892803877285,0.00188588551971353,-0.00812006682330905,-0.154281269642872,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",14,"CRO",6.45855758880517,0.00295939396541707,-4.30570505920345,0.0191134163536086,0.00443447720272257,-0.0190935509266849,-0.362777467607013,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",15,"CRO",10.7642626480086,0.00590956044002807,2.15285252960172,0.0636120607107435,0.00575408654812595,0.0123876997806802,0.235366295832924,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",16,"CRO",8.61141011840689,0.00559861265622384,2.15285252960172,0.0482119496768468,0.00526020373565632,0.0113244429185281,0.215164415452035,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",17,"CRO",6.45855758880517,0.0049217948150888,4.30570505920345,0.0317876952535337,0.00341371560597848,0.0146984525553433,0.279270598551522,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",18,"CRO",2.15285252960172,0.00190563639686815,0,0.0041025541374987,0.00205063662123463,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",19,"CRO",2.15285252960172,0.0021956368456011,0,0.00472688233713909,0.00235354379301756,0,0,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Diplectrona","Diplectrona",20,"CRO",2.15285252960172,0.00251145074043402,2.15285252960172,0.00540678307951351,0.00125572537021701,0.00270339153975675,0.0513644392553783,0.218684868434788,1.06429634712325,4.8668037927856,0.631578947368421,1.68513588294514,7.70577267191053,0.0359581476188518
"Ectopria","Ectopria",1,"CRO",66.7384284176534,0.00010168,57.4094007893793,0.006785963401507,0.00010079980063795,0.00578685615431363,0.0231474246172545,0.00871551462130275,0.0277489857635434,3.18386084692216,3,0.00924966192118115,1.06128694897405,0.0626468979235013
"Ectopria","Ectopria",2,"CRO",9.32902762827413,9.99196012759009e-05,5.02332256907069,0.000932152720909015,0.000118222074800902,0.000593867616509736,0.00237547046603895,0.00871551462130275,0.0277489857635434,3.18386084692216,3,0.00924966192118115,1.06128694897405,0.0626468979235013
"Ectopria","Ectopria",3,"CRO",4.30570505920344,0.000136524548325904,2.15285252960172,0.00058783443843231,0.000163383527203491,0.000351740639835288,0.00140696255934115,0.00871551462130275,0.0277489857635434,3.18386084692216,3,0.00924966192118115,1.06128694897405,0.0626468979235013
"Ectopria","Ectopria",4,"CRO",2.15285252960172,0.000190242506081079,2.15285252960172,0.000409564060454422,9.51212530405394e-05,0.000204782030227211,0.000819128120908843,0.00871551462130275,0.0277489857635434,3.18386084692216,3,0.00924966192118115,1.06128694897405,0.0626468979235013
"Hydropsyche","Hydropsyche",2,"CRO",2.15285252960172,7.22285471896909e-06,0,1.55497410526783e-05,8.39768637277643e-05,0,0,0.00198376983196003,0.00217482990307508,1.09631161238412,3,0.000724943301025025,0.36543720412804,0.176979773687342
"Hydropsyche","Hydropsyche",6,"CRO",2.15285252960172,0.00016073087273656,0,0.000346029865955995,0.00020456699361864,0,0,0.00198376983196003,0.00217482990307508,1.09631161238412,3,0.000724943301025025,0.36543720412804,0.176979773687342
"Hydropsyche","Hydropsyche",7,"CRO",2.15285252960172,0.00024840311450072,0,0.000534775273413821,0.000376753679744953,0,0,0.00198376983196003,0.00217482990307508,1.09631161238412,3,0.000724943301025025,0.36543720412804,0.176979773687342
"Hydropsyche","Hydropsyche",9,"CRO",2.15285252960172,0.000505104244989186,2.15285252960172,0.00108741495153754,0.000252552122494593,0.000543707475768769,0.00217482990307508,0.00198376983196003,0.00217482990307508,1.09631161238412,3,0.000724943301025025,0.36543720412804,0.176979773687342
"Orthocladine","Orthocladine",1,"CRO",6.45855758880517,1.2e-06,-28.5252960172228,7.7502691065662e-06,1.55302110815795e-05,-0.00044300386831201,-0.00310102707818407,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",2,"CRO",34.983853606028,2.9860422163159e-05,10.7642626480086,0.00104463263757015,3.96557924130458e-05,0.000426865365048932,0.00298805755534252,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",3,"CRO",24.2195909580194,4.94511626629325e-05,12.9171151776103,0.00119768693209471,4.57723270081579e-05,0.00059124641991162,0.00413872493938134,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",4,"CRO",11.302475780409,4.20934913533833e-05,4.84391819160387,0.000475760666534473,4.36218434618123e-05,0.000211300641095969,0.00147910448767178,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",5,"CRO",6.45855758880517,4.51501955702412e-05,3.22927879440258,0.000291605138236219,3.95995902311033e-05,0.000127878117000334,0.000895146819002335,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",6,"CRO",3.22927879440258,3.40489848919654e-05,1.07642626480086,0.000109953664882558,3.87312435405913e-05,4.16913278154912e-05,0.000291839294708438,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Orthocladine","Orthocladine",8,"CRO",2.15285252960172,4.34135021892172e-05,2.15285252960172,9.34628680069261e-05,2.17067510946086e-05,4.67314340034631e-05,0.000327120038024241,0.0032208521764316,0.0101199931341307,3.14202347073956,1.71428571428571,0.00590332932824288,1.83284702459808,0.123739618837181
"Paracapnia","Paracapnia",1,"CRO",62.43272335845,2.32e-05,3.58808754933621,0.00144843918191604,6.05600255545541e-05,0.000217294673679778,0.00173835738943822,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",2,"CRO",58.8446358091137,9.79200511091082e-05,5.02332256907069,0.00576206974592527,0.000187266678025189,0.000940700930158824,0.0075256074412706,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",3,"CRO",53.8213132400431,0.000276613304941269,34.4456404736275,0.0148876913316076,0.000251449133844977,0.00866132646182915,0.0692906116946332,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",4,"CRO",19.3756727664155,0.000226284962748685,8.61141011840689,0.00438442339017905,0.000222630953769375,0.00191716644796018,0.0153373315836814,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",5,"CRO",10.7642626480086,0.000218976944790065,4.30570505920344,0.00235712534757875,0.000212870109636668,0.000916555908015793,0.00733244726412634,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",6,"CRO",6.45855758880517,0.00020676327448327,-4.30570505920344,0.00133539251550013,0.000356188477846302,-0.0015336425310928,-0.0122691402487424,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",7,"CRO",10.7642626480086,0.000505613681209334,8.61141011840689,0.00544255846296377,0.000323283415406111,0.00278392607454132,0.0222714085963306,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paracapnia","Paracapnia",8,"CRO",2.15285252960172,0.000140953149602887,2.15285252960172,0.000303451344677906,7.04765748014437e-05,0.000151725672338953,0.00121380537871163,0.0359211513203485,0.124709569348192,3.47175869269944,1.5,0.0831397128987946,2.31450579513296,0.0501187578936466
"Paraleptophlebia","Paraleptophlebia",2,"CRO",25.8342303552207,6.89287441111562e-05,-4.30570505920344,0.00178072105346367,0.000139476979134981,-0.000600546734703899,-0.00420382714292729,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",3,"CRO",30.1399354144241,0.000210025214158805,-13.6347326874776,0.00633014639014697,0.000377649290947961,-0.00514914713169089,-0.0360440299218362,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",4,"CRO",43.7746681019017,0.000545273367737117,28.7047003946896,0.0238691606974985,0.000536276145129946,0.0153936460747742,0.107755522523419,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",5,"CRO",15.0699677072121,0.000527278922522776,1.77635683940025e-15,0.0079460763351118,0.000759691210289727,1.34948267723041e-18,9.44637874061287e-18,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",6,"CRO",15.0699677072121,0.000992103498056677,12.9171151776103,0.0149509676779262,0.000607168536621755,0.00784286591976432,0.0549000614383503,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",7,"CRO",2.15285252960172,0.000222233575186832,0,0.000478436114503407,0.000342463450405852,0,0,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Paraleptophlebia","Paraleptophlebia",9,"CRO",2.15285252960172,0.000462693325624872,2.15285252960172,0.00099611049650134,0.000231346662812436,0.00049805524825067,0.00348638673775469,0.0563516187651519,0.166141970699524,2.94830875031167,1.71428571428571,0.0969161495747226,1.71984677101514,0.0528886442779213
"Polycentropus","Polycentropus",3,"CRO",2.15285252960172,2.2902465630815e-05,0,4.93056310674165e-05,3.51689118064289e-05,0,0,0.000151426961491621,0.000102121330424204,0.674393314230605,6,1.70202217373674e-05,0.112398885705101,0.10401761791078
"Polycentropus","Polycentropus",4,"CRO",2.15285252960172,4.74353579820429e-05,2.15285252960172,0.000102121330424204,2.37176789910215e-05,5.10606652121022e-05,0.000102121330424204,0.000151426961491621,0.000102121330424204,0.674393314230605,6,1.70202217373674e-05,0.112398885705101,0.10401761791078
"Stenonema","Stenonema",1,"CRO",4.30570505920345,5.12e-06,-12.9171151776103,2.20452099031216e-05,5.6508222599314e-05,-0.000729923219797382,-0.00729923219797382,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",2,"CRO",17.2228202368138,0.000107896445198628,-1.43523501973448,0.0018582810798472,0.000225070331422305,-0.000323028821560539,-0.00323028821560539,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",3,"CRO",18.6580552565483,0.000342244217645983,11.4818801578758,0.00638561152407287,0.000299404675065421,0.00343772859780893,0.0343772859780893,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",4,"CRO",7.17617509867241,0.00025656513248486,-1.43523501973448,0.00184115631492544,0.000473247930308111,-0.000679222002595063,-0.00679222002595063,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",5,"CRO",8.61141011840689,0.000689930728131361,6.45855758880517,0.00594127645323024,0.000483913793000761,0.00312538510011256,0.0312538510011256,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",6,"CRO",2.15285252960172,0.000277896857870162,0,0.000598270953434148,0.000346911605412066,0,0,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",7,"CRO",2.15285252960172,0.00041592635295397,-6.45855758880517,0.000895428101084974,0.00138761370589594,-0.00896198303054427,-0.0896198303054427,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",8,"CRO",8.61141011840689,0.00235930105883791,6.45855758880517,0.0203169090104448,0.00158098676642648,0.0102108940781043,0.102108940781043,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",9,"CRO",2.15285252960172,0.000802672474015057,0,0.00172803546612499,0.000930037039554935,0,0,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Stenonema","Stenonema",10,"CRO",2.15285252960172,0.00105740160509481,2.15285252960172,0.00227642972033329,0.000528700802547407,0.00113821486016665,0.0113821486016665,0.0418634438334011,0.179122226361924,4.27872649643339,1.2,0.14926852196827,3.56560541369449,0.0969166440493178
"Tanypodinae","Tanypodinae",1,"CRO",4.30570505920345,1.52e-06,-10.7642626480086,6.54467168998924e-06,3.42110649297297e-06,-3.68256888371687e-05,-0.000184128444185843,9.65772389658008e-05,0.000212811314970624,2.20353488305856,2.4,8.86713812377601e-05,0.918139534607732,5.97253156409357e-05
"Tanypodinae","Tanypodinae",2,"CRO",15.0699677072121,5.32221298594594e-06,12.9171151776103,8.020557782911e-05,3.0414226995757e-06,3.92864073142179e-05,0.00019643203657109,9.65772389658008e-05,0.000212811314970624,2.20353488305856,2.4,8.86713812377601e-05,0.918139534607732,5.97253156409357e-05
