"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass.mg","Density","Biomass.g","Biomass.Area.Corrected","FFG"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",8,4,5.15917619091874,43.0570505920345,0.00515917619091874,0.222138910265608,"Collector-Filterer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",10,2,4.73415539751636,21.5285252960172,0.00473415539751636,0.101919384230707,"Collector-Filterer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Cheumatopsyche",11,1,3.06790572663592,10.7642626480086,0.00306790572663592,0.0330237430208388,"Collector-Filterer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Hexatoma",16,1,5.61235023902067,10.7642626480086,0.00561235023902067,0.0604128120454324,"Predator"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Lanthus",13,1,16.2793754428688,10.7642626480086,0.0162793754428688,0.175235473012581,"Predator"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",3,2,0.124589956633958,21.5285252960172,0.000124589956633958,0.00268223803302386,"Shredder"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",4,9,1.24065605717865,96.8783638320775,0.00124065605717865,0.120192728897824,"Shredder"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",5,16,4.08410989315376,172.228202368138,0.00408410989315376,0.703398905171799,"Shredder"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",6,2,0.844552890595864,21.5285252960172,0.000844552890595864,0.0181819782690175,"Shredder"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Optioservus",4,8,1.88908790898167,86.1141011840689,0.00188908790898167,0.162677107339649,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Optioservus",5,2,0.914209680151965,21.5285252960172,0.000914209680151965,0.0196815862250154,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",3,1,0.0237936628690934,10.7642626480086,2.37936628690934e-05,0.000256121236481092,"Collector-Gatherer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Orthocladine",5,2,0.150500651900804,21.5285252960172,0.000150500651900804,0.00324005709151354,"Collector-Gatherer"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Oulimnius",3,1,0.228469624524955,10.7642626480086,0.000228469624524955,0.00245930704547853,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Oulimnius",4,3,1.42936520859083,32.2927879440258,0.00142936520859083,0.046158187575592,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stenelmis",3,1,0.171141330124412,10.7642626480086,0.000171141330124412,0.00184221022738872,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stenelmis",4,2,0.700619713272083,21.5285252960172,0.000700619713272083,0.0150833092200664,"Scraper - Coleoptera"
"RIC","HIGH","1457","7/15/24","July","> 1",5,"Stylogomphus",2,1,0.0721528635467814,10.7642626480086,7.21528635467814e-05,0.000776672374023481,"Predator"
"CRO","REF","72","8/6/24","August","> 1",1,"Acroneuria",4,5,0.838651440470853,53.8213132400431,0.000838651440470853,0.0451373218767951,"Predator"
"CRO","REF","72","8/6/24","August","> 1",1,"Acroneuria",13,1,7.56865162343977,10.7642626480086,0.00756865162343977,0.0814709539659825,"Predator"
"CRO","REF","72","8/6/24","August","> 1",1,"Baetis",5,1,0.577752553948341,10.7642626480086,0.000577752553948341,0.00621908023625771,"Collector-Gatherer"
"CRO","REF","72","8/6/24","August","> 1",1,"Dicranota",4,1,0.104471050392002,10.7642626480086,0.000104471050392002,0.00112455382553286,"Predator"
"CRO","REF","72","8/6/24","August","> 1",1,"Prostoia",8,1,1.94425266370666,10.7642626480086,0.00194425266370666,0.0209284463262289,"Shredder"
"CRO","REF","72","8/6/24","August","> 1",1,"Prostoia",9,1,2.7601421988187,10.7642626480086,0.0027601421988187,0.0297108955739365,"Shredder"
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",3,2,0.453303599531103,21.5285252960172,0.000453303599531103,0.00975895800928101,"Scraper"
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"CRO","REF","72","8/6/24","August","> 1",1,"Stenonema",6,1,1.38948428935081,10.7642626480086,0.00138948428935081,0.0149567738358537,"Scraper"
"CRO","REF","72","8/6/24","August","> 1",2,"Acroneuria",3,1,0.0661926085342278,10.7642626480086,6.61926085342278e-05,0.000712514623619244,"Predator"
"CRO","REF","72","8/6/24","August","> 1",2,"Cordulegaster",2,1,0.0460829476626251,10.7642626480086,4.60829476626251e-05,0.000496048952234932,"Predator"
"CRO","REF","72","8/6/24","August","> 1",2,"Diplectrona",4,1,0.18517964931215,10.7642626480086,0.00018517964931215,0.00199332238226211,"Collector-Filterer"
"CRO","REF","72","8/6/24","August","> 1",2,"Diplectrona",9,1,1.5499277528113,10.7642626480086,0.0015499277528113,0.0166838294166986,"Collector-Filterer"
"CRO","REF","72","8/6/24","August","> 1",3,"Acroneuria",3,1,0.0661926085342278,10.7642626480086,6.61926085342278e-05,0.000712514623619244,"Predator"
"CRO","REF","72","8/6/24","August","> 1",3,"Acroneuria",4,1,0.167730288094171,10.7642626480086,0.000167730288094171,0.0018054928750718,"Predator"
"CRO","REF","72","8/6/24","August","> 1",3,"Leuctra",6,1,0.422276445297932,10.7642626480086,0.000422276445297932,0.00454549456725438,"Shredder"
"CRO","REF","72","8/6/24","August","> 1",3,"Psephenus",2,1,0.0568015520634181,10.7642626480086,5.68015520634181e-05,0.000611426825225168,"Scraper - Coleoptera"
"CRO","REF","72","8/6/24","August","> 1",4,"Acroneuria",3,1,0.0661926085342278,10.7642626480086,6.61926085342278e-05,0.000712514623619244,"Predator"
"CRO","REF","72","8/6/24","August","> 1",4,"Acroneuria",4,1,0.167730288094171,10.7642626480086,0.000167730288094171,0.0018054928750718,"Predator"
"CRO","REF","72","8/6/24","August","> 1",4,"Baetis",4,1,0.316925386725153,10.7642626480086,0.000316925386725153,0.00341146810253125,"Collector-Gatherer"
"CRO","REF","72","8/6/24","August","> 1",4,"Diplectrona",4,1,0.18517964931215,10.7642626480086,0.00018517964931215,0.00199332238226211,"Collector-Filterer"
"CRO","REF","72","8/6/24","August","> 1",4,"Ephemera",5,1,0.17190962644137,10.7642626480086,0.00017190962644137,0.00185048037073595,"Collector-Gatherer"
"CRO","REF","72","8/6/24","August","> 1",4,"Hexatoma",5,1,0.27401568409384,10.7642626480086,0.00027401568409384,0.00294957679325985,"Predator"
"CRO","REF","72","8/6/24","August","> 1",4,"Hydropsyche",9,1,2.52552122494593,10.7642626480086,0.00252552122494593,0.0271853737884384,"Collector-Filterer"
"CRO","REF","72","8/6/24","August","> 1",4,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"CRO","REF","72","8/6/24","August","> 1",5,"Chelifera",5,1,0.2869626358569,10.7642626480086,0.0002869626358569,0.00308894118252853,"Predator"
"CRO","REF","72","8/6/24","August","> 1",5,"Orthocladine",6,1,0.113496616306551,10.7642626480086,0.000113496616306551,0.00122170738758398,"Collector-Gatherer"
"CRO","REF","72","8/6/24","August","> 1",5,"Stylogomphus",3,1,0.233366099093597,10.7642626480086,0.000233366099093597,0.00251201398378468,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Cheumatopsyche",5,1,0.35901276914669,10.7642626480086,0.00035901276914669,0.00386450774108385,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",1,"Dicranota",6,1,0.304332694671576,10.7642626480086,0.000304332694671576,0.00327591705782105,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Dicranota",7,1,0.456969585457076,10.7642626480086,0.000456969585457076,0.00491894064001158,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",3,3,0.186884934950937,32.2927879440258,0.000186884934950937,0.00603503557430367,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",6,1,0.422276445297932,10.7642626480086,0.000422276445297932,0.00454549456725438,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",1,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",1,"Nigronia",5,1,0.471324451905225,10.7642626480086,0.000471324451905225,0.00507346019273655,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",2,1,0.00954007097864505,10.7642626480086,9.54007097864505e-06,0.00010269182969478,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",7,4,0.642600366904626,43.0570505920345,0.000642600366904626,0.0276684765082724,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",1,"Orthocladine",8,1,0.217067510946086,10.7642626480086,0.000217067510946086,0.00233657170017315,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",1,"Oulimnius",2,1,0.0810868667511443,10.7642626480086,8.10868667511443e-05,0.000872840331013394,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",1,"Oulimnius",4,1,0.476455069530277,10.7642626480086,0.000476455069530277,0.00512868750839911,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",1,"Paraleptophlebia",3,1,0.093761256320895,10.7642626480086,9.3761256320895e-05,0.00100927078924537,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",1,"Probezzia",7,1,0.346727630428908,10.7642626480086,0.000346727630428908,0.00373226728125843,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Rhyacophila",3,1,0.150971825458422,10.7642626480086,0.000150971825458422,0.00162510038168377,"Predator"
"EAS","REF","25","8/6/24","August","> 1",1,"Stenonema",6,2,2.77896857870162,21.5285252960172,0.00277896857870162,0.0598270953434148,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",1,"Stenonema",7,1,2.07963176476985,10.7642626480086,0.00207963176476985,0.0223857025271244,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",1,"Tallaperla",5,1,1.91409351693841,10.7642626480086,0.00191409351693841,0.0206038053491755,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",2,"Dicranota",8,1,0.649848408774308,10.7642626480086,0.000649848408774308,0.00699513895343712,"Predator"
"EAS","REF","25","8/6/24","August","> 1",2,"Diplectrona",3,4,0.348589064401633,43.0570505920345,0.000348589064401633,0.0150092169817711,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",2,"Diplectrona",4,5,0.925898246560752,53.8213132400431,0.000925898246560752,0.0498330595565529,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",2,"Epeorus",3,1,0.22660409648614,10.7642626480086,0.00022660409648614,0.0024392260116915,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",2,"Hydropsyche",4,1,0.255733481820265,10.7642626480086,0.000255733481820265,0.00275278236620307,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",2,"Hydropsyche",8,1,1.81090763329794,10.7642626480086,0.00181090763329794,0.0194930853961026,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",2,1,0.0203359784387068,10.7642626480086,2.03359784387068e-05,0.000218901813118481,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",3,5,0.311474891584895,53.8213132400431,0.000311474891584895,0.0167639877063991,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",2,"Leuctra",4,1,0.13785067301985,10.7642626480086,0.00013785067301985,0.00148386085059042,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",2,"Nigronia",6,2,1.53966663978592,21.5285252960172,0.00153966663978592,0.033146752202065,"Predator"
"EAS","REF","25","8/6/24","August","> 1",2,"Oulimnius",3,2,0.45693924904991,21.5285252960172,0.00045693924904991,0.0098372281819141,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",2,"Oulimnius",4,1,0.476455069530277,10.7642626480086,0.000476455069530277,0.00512868750839911,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",2,"Paracapnia",2,1,0.0224244391852919,10.7642626480086,2.24244391852919e-05,0.000241382553124779,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",2,"Paraleptophlebia",3,1,0.093761256320895,10.7642626480086,9.3761256320895e-05,0.00100927078924537,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",2,"Rhyacophila",2,1,0.0552318491874761,10.7642626480086,5.52318491874761e-05,0.000594530131189193,"Predator"
"EAS","REF","25","8/6/24","August","> 1",2,"Rhyacophila",3,4,0.603887301833688,43.0570505920345,0.000603887301833688,0.0260016061069403,"Predator"
"EAS","REF","25","8/6/24","August","> 1",2,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",2,1,0.0178518219624475,10.7642626480086,1.78518219624475e-05,0.000192161700349274,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",3,3,0.198577825602683,32.2927879440258,0.000198577825602683,0.0064126316125732,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",4,5,0.838651440470853,53.8213132400431,0.000838651440470853,0.0451373218767951,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Acroneuria",11,1,4.41097665595491,10.7642626480086,0.00441097665595491,0.0474809112589334,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",2,1,0.0409635321808117,10.7642626480086,4.09635321808117e-05,0.00044094221938441,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",4,1,0.270646930440064,10.7642626480086,0.000270646930440064,0.00291331464413417,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Alloperla",6,1,0.816724710337974,10.7642626480086,0.000816724710337974,0.00879143929319671,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Cheumatopsyche",6,1,0.589606233089983,10.7642626480086,0.000589606233089983,0.00634667635188356,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",3,"Dicranota",8,1,0.649848408774308,10.7642626480086,0.000649848408774308,0.00699513895343712,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",3,3,0.261441798301225,32.2927879440258,0.000261441798301225,0.00844268455224622,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",4,2,0.370359298624301,21.5285252960172,0.000370359298624301,0.00797328952904846,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",5,4,1.32909946355744,43.0570505920345,0.00132909946355744,0.0572271028442386,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",3,"Diplectrona",7,1,0.802329840404064,10.7642626480086,0.000802329840404064,0.00863648913244417,"Collector-Filterer"
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",2,1,0.0203359784387068,10.7642626480086,2.03359784387068e-05,0.000218901813118481,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",3,8,0.498359826535832,86.1141011840689,0.000498359826535832,0.0429158085283817,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",6,1,0.422276445297932,10.7642626480086,0.000422276445297932,0.00454549456725438,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",3,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",3,"Orthocladine",5,2,0.150500651900804,21.5285252960172,0.000150500651900804,0.00324005709151354,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Orthocladine",8,1,0.217067510946086,10.7642626480086,0.000217067510946086,0.00233657170017315,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Oulimnius",4,1,0.476455069530277,10.7642626480086,0.000476455069530277,0.00512868750839911,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",3,"Paraleptophlebia",2,1,0.0287203100463151,10.7642626480086,2.87203100463151e-05,0.000309152960670776,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",2,1,0.0552318491874761,10.7642626480086,5.52318491874761e-05,0.000594530131189193,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",3,4,0.603887301833688,43.0570505920345,0.000603887301833688,0.0260016061069403,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",6,1,0.842267989421972,10.7642626480086,0.000842267989421972,0.00906639385814825,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Rhyacophila",7,1,1.23446372846928,10.7642626480086,0.00123446372846928,0.0132880918026833,"Predator"
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",5,3,2.5872402304926,32.2927879440258,0.0025872402304926,0.0835492001235502,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",3,"Stenonema",6,1,1.38948428935081,10.7642626480086,0.00138948428935081,0.0149567738358537,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",4,"Acroneuria",3,2,0.132385217068456,21.5285252960172,0.000132385217068456,0.00285005849447698,"Predator"
"EAS","REF","25","8/6/24","August","> 1",4,"Baetis",5,1,0.577752553948341,10.7642626480086,0.000577752553948341,0.00621908023625771,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Ephemera",17,1,4.89731447442359,10.7642626480086,0.00489731447442359,0.0527159792725898,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Eurylophella",3,1,0.149163954446959,10.7642626480086,0.000149163954446959,0.00160563998328266,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",2,2,0.0406719568774137,21.5285252960172,4.06719568774137e-05,0.000875607252473922,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",3,2,0.124589956633958,21.5285252960172,0.000124589956633958,0.00268223803302386,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",5,1,0.25525686832211,10.7642626480086,0.00025525686832211,0.00274765197332734,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Orthocladine",4,2,0.0910129542775856,21.5285252960172,9.10129542775856e-05,0.00195937468843026,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Orthocladine",7,1,0.160650091726157,10.7642626480086,0.000160650091726157,0.00172927978176702,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Oulimnius",3,1,0.228469624524955,10.7642626480086,0.000228469624524955,0.00245930704547853,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",4,"Paracapnia",2,1,0.0224244391852919,10.7642626480086,2.24244391852919e-05,0.000241382553124779,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",3,1,0.093761256320895,10.7642626480086,9.3761256320895e-05,0.00100927078924537,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",5,2,0.832545667141225,21.5285252960172,0.000832545667141225,0.0179234804551394,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Paraleptophlebia",6,1,0.708645355754769,10.7642626480086,0.000708645355754769,0.00762804473363584,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",4,"Stenonema",3,1,0.226651799765551,10.7642626480086,0.000226651799765551,0.00243973950232025,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",4,"Tallaperla",5,1,1.91409351693841,10.7642626480086,0.00191409351693841,0.0206038053491755,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",4,"Tanypodinae",5,1,0.00380367129076942,10.7642626480086,3.80367129076942e-06,4.0943716800532e-05,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",3,1,0.0661926085342278,10.7642626480086,6.61926085342278e-05,0.000712514623619244,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",4,1,0.167730288094171,10.7642626480086,0.000167730288094171,0.0018054928750718,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Acroneuria",6,1,0.621925611991063,10.7642626480086,0.000621925611991063,0.0066945706349953,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Alloperla",7,1,1.24290733353714,10.7642626480086,0.00124290733353714,0.0133789809853298,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Chelifera",4,1,0.15868258559219,10.7642626480086,0.00015868258559219,0.00170810102897944,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Ectopria",3,1,0.409573644977712,10.7642626480086,0.000409573644977712,0.00440875828824233,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",5,"Eurylophella",2,1,0.0506678954157614,10.7642626480086,5.06678954157614e-05,0.000545402534077087,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Eurylophella",3,3,0.447491863340878,32.2927879440258,0.000447491863340878,0.014450759849544,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",3,4,0.249179913267916,43.0570505920345,0.000249179913267916,0.0107289521320954,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",5,3,0.76577060496633,32.2927879440258,0.00076577060496633,0.0247288677599461,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",8,1,0.934442771430964,10.7642626480086,0.000934442771430964,0.010058587421216,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",5,"Leuctra",9,2,2.58710954900859,21.5285252960172,0.00258710954900859,0.0556966533693992,"Shredder"
"EAS","REF","25","8/6/24","August","> 1",5,"Neocleon",3,1,0.14613252509146,10.7642626480086,0.00014613252509146,0.00157300888150119,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Oulimnius",3,2,0.45693924904991,21.5285252960172,0.00045693924904991,0.0098372281819141,"Scraper - Coleoptera"
"EAS","REF","25","8/6/24","August","> 1",5,"Paraleptophlebia",5,3,1.24881850071184,32.2927879440258,0.00124881850071184,0.0403278310240637,"Collector-Gatherer"
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",3,1,0.226651799765551,10.7642626480086,0.000226651799765551,0.00243973950232025,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",5,"Stenonema",5,1,0.862413410164201,10.7642626480086,0.000862413410164201,0.00928324445817224,"Scraper"
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",5,3,0.0114110138723083,32.2927879440258,1.14110138723083e-05,0.000368493451204788,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",6,1,0.00380408740829193,10.7642626480086,3.80408740829193e-06,4.09481959988367e-05,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",7,1,0.00380443926615948,10.7642626480086,3.80443926615948e-06,4.09519834893378e-05,"Predator"
"EAS","REF","25","8/6/24","August","> 1",5,"Tanypodinae",8,2,0.00760948817122845,21.5285252960172,7.60948817122845e-06,0.000163821058584036,"Predator"
"HCN","REF","78","8/5/24","August","> 1",1,"Leuctra",4,2,0.2757013460397,21.5285252960172,0.0002757013460397,0.00593544340236167,"Shredder"
"HCN","REF","78","8/5/24","August","> 1",1,"Leuctra",6,3,1.2668293358938,32.2927879440258,0.0012668293358938,0.0409094511052894,"Shredder"
"HCN","REF","78","8/5/24","August","> 1",1,"Optioservus",5,1,0.457104840075983,10.7642626480086,0.000457104840075983,0.00492039655625385,"Scraper - Coleoptera"
"HCN","REF","78","8/5/24","August","> 1",1,"Orthocladine",3,3,0.0713809886072803,32.2927879440258,7.13809886072803e-05,0.00230509112832983,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",1,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",1,"Paraleptophlebia",3,1,0.093761256320895,10.7642626480086,9.3761256320895e-05,0.00100927078924537,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",1,"Probezzia",6,1,0.239801409134292,10.7642626480086,0.000239801409134292,0.0025812853512841,"Predator"
"HCN","REF","78","8/5/24","August","> 1",1,"Stenonema",6,1,1.38948428935081,10.7642626480086,0.00138948428935081,0.0149567738358537,"Scraper"
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",3,2,0.0475873257381868,21.5285252960172,4.75873257381868e-05,0.00102448494592437,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",4,14,0.637090679943099,150.699677072121,0.000637090679943099,0.0960093597330828,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",2,"Orthocladine",5,39,2.93476271206568,419.806243272336,0.00293476271206568,1.23203170904802,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",2,"Paracapnia",3,1,0.0614696233202821,10.7642626480086,6.14696233202821e-05,0.000661675170293672,"Shredder"
"HCN","REF","78","8/5/24","August","> 1",2,"Stylogomphus",4,1,0.536704713195923,10.7642626480086,0.000536704713195923,0.00577723049726505,"Predator"
"HCN","REF","78","8/5/24","August","> 1",3,"Microvelia",3,3,0.526217238855271,32.2927879440258,0.000526217238855271,0.016993021706844,"Predator"
"HCN","REF","78","8/5/24","August","> 1",3,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",3,"Orthocladine",5,3,0.225750977851206,32.2927879440258,0.000225750977851206,0.00729012845590546,"Collector-Gatherer"
"HCN","REF","78","8/5/24","August","> 1",4,"Chelifera",5,4,1.1478505434276,43.0570505920345,0.0011478505434276,0.0494230589204564,"Predator"
"HCN","REF","78","8/5/24","August","> 1",4,"Diplectrona",4,2,0.370359298624301,21.5285252960172,0.000370359298624301,0.00797328952904846,"Collector-Filterer"
"HCN","REF","78","8/5/24","August","> 1",4,"Diplectrona",6,1,0.535737881547278,10.7642626480086,0.000535737881547278,0.00576682326746263,"Collector-Filterer"
"HCN","REF","78","8/5/24","August","> 1",4,"Ectopria",4,1,0.951212530405394,10.7642626480086,0.000951212530405394,0.0102391015113605,"Scraper - Coleoptera"
"HCN","REF","78","8/5/24","August","> 1",4,"Hexatoma",5,2,0.548031368187679,21.5285252960172,0.000548031368187679,0.0117983071730394,"Predator"
"HCN","REF","78","8/5/24","August","> 1",4,"Hexatoma",9,1,1.26026781387485,10.7642626480086,0.00126026781387485,0.0135658537553805,"Predator"
